,id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
265,2943590,huairou_aq,2018-04-02 01:00:00,247.0,261.5,46.0,2.1,49.0,6.0
266,2943591,miyun_aq,2018-04-02 01:00:00,295.0,286.75,85.0,1.9,25.0,7.0
267,2943592,yanqin_aq,2018-04-02 01:00:00,227.0,312.0,78.0,1.5,53.0,11.0
268,2943593,dingling_aq,2018-04-02 01:00:00,247.0,273.0,73.0,1.4,63.0,7.0
269,2943594,badaling_aq,2018-04-02 01:00:00,162.0,234.0,90.0,1.0,61.0,10.0
270,2943595,miyunshuiku_aq,2018-04-02 01:00:00,231.0,249.2,32.0,1.4,86.0,7.0
271,2943596,donggaocun_aq,2018-04-02 01:00:00,300.0,264.4,46.0,2.3,50.0,20.0
272,2943597,yongledian_aq,2018-04-02 01:00:00,187.0,279.6,80.0,3.4,10.0,9.0
273,2943598,yufa_aq,2018-04-02 01:00:00,276.0,294.8,74.0,1.5,17.0,7.0
274,2943599,liulihe_aq,2018-04-02 01:00:00,278.0,310.0,91.0,1.6,26.0,10.5
275,2943600,qianmen_aq,2018-04-02 01:00:00,285.0,312.75,86.0,2.3,21.0,14.0
276,2943601,yongdingmennei_aq,2018-04-02 01:00:00,273.0,315.5,88.0,2.6,15.0,11.0
277,2943602,xizhimenbei_aq,2018-04-02 01:00:00,272.0,318.25,92.0,2.1,10.0,7.0
278,2943603,nansanhuan_aq,2018-04-02 01:00:00,299.0,321.0,98.0,2.3,8.0,14.0
279,2943604,dongsihuan_aq,2018-04-02 01:00:00,268.0,326.0,91.0,2.6,3.0,13.0
280,2943626,dongsi_aq,2018-04-02 02:00:00,270.0,323.5,66.0,2.3,32.0,10.0
281,2943627,tiantan_aq,2018-04-02 02:00:00,267.0,321.0,80.0,2.3,32.0,6.0
282,2943628,guanyuan_aq,2018-04-02 02:00:00,262.0,318.5,68.0,2.1,47.0,11.0
283,2943629,wanshouxigong_aq,2018-04-02 02:00:00,286.0,316.0,79.0,2.4,31.0,15.0
284,2943630,aotizhongxin_aq,2018-04-02 02:00:00,281.0,315.875,66.0,2.0,26.0,7.0
285,2943631,nongzhanguan_aq,2018-04-02 02:00:00,251.0,315.75,73.0,2.4,15.0,12.0
286,2943632,wanliu_aq,2018-04-02 02:00:00,269.0,315.625,73.0,2.1,44.0,14.0
287,2943633,beibuxinqu_aq,2018-04-02 02:00:00,300.0,315.5,72.0,1.8,57.0,9.0
288,2943634,zhiwuyuan_aq,2018-04-02 02:00:00,297.5,315.375,76.5,2.0,55.0,12.0
289,2943635,fengtaihuayuan_aq,2018-04-02 02:00:00,295.0,315.25,81.0,2.2,53.0,15.0
290,2943636,yungang_aq,2018-04-02 02:00:00,294.0,315.125,69.0,1.7,65.0,19.0
291,2943637,gucheng_aq,2018-04-02 02:00:00,295.0,315.0,81.0,1.9,50.0,9.0
292,2943638,fangshan_aq,2018-04-02 02:00:00,272.0,300.0,89.0,1.9,58.0,13.0
293,2943639,daxing_aq,2018-04-02 02:00:00,243.0,266.0,77.0,2.4,24.0,11.0
294,2943640,yizhuang_aq,2018-04-02 02:00:00,212.0,239.0,83.0,3.0,14.0,8.0
295,2943641,tongzhou_aq,2018-04-02 02:00:00,236.0,238.0,71.0,3.0,19.0,23.0
296,2943642,shunyi_aq,2018-04-02 02:00:00,261.0,248.0,71.0,3.5,29.0,22.0
297,2943643,pingchang_aq,2018-04-02 02:00:00,261.0,258.0,86.0,1.5,48.0,11.0
298,2943644,mentougou_aq,2018-04-02 02:00:00,253.0,268.0,79.0,1.9,78.0,14.0
299,2943645,pinggu_aq,2018-04-02 02:00:00,350.0,275.75,51.0,2.1,68.0,2.0
300,2943646,huairou_aq,2018-04-02 02:00:00,261.0,283.5,57.0,2.4,40.0,8.0
301,2943647,miyun_aq,2018-04-02 02:00:00,326.0,291.25,83.0,2.1,41.0,14.0
302,2943648,yanqin_aq,2018-04-02 02:00:00,227.0,299.0,88.0,1.4,73.0,12.0
303,2943649,dingling_aq,2018-04-02 02:00:00,257.0,287.5,66.0,1.4,100.0,11.0
304,2943650,badaling_aq,2018-04-02 02:00:00,181.0,276.0,85.0,1.0,84.0,11.0
305,2943651,miyunshuiku_aq,2018-04-02 02:00:00,240.0,285.8,33.0,1.4,101.0,9.0
306,2943652,donggaocun_aq,2018-04-02 02:00:00,310.0,295.6,47.0,2.2,57.0,22.0
307,2943653,yongledian_aq,2018-04-02 02:00:00,200.0,305.4,82.0,3.8,16.0,12.0
308,2943654,yufa_aq,2018-04-02 02:00:00,286.0,315.2,69.0,1.7,37.0,10.0
309,2943655,liulihe_aq,2018-04-02 02:00:00,284.0,325.0,97.0,1.6,46.0,13.5
310,2943656,qianmen_aq,2018-04-02 02:00:00,297.0,329.75,81.0,2.4,35.0,17.0
311,2943657,yongdingmennei_aq,2018-04-02 02:00:00,300.0,334.5,90.0,2.4,31.0,13.0
312,2943658,xizhimenbei_aq,2018-04-02 02:00:00,301.0,339.25,81.0,2.0,25.0,9.0
313,2943659,nansanhuan_aq,2018-04-02 02:00:00,314.0,344.0,107.0,2.4,19.0,15.0
314,2943660,dongsihuan_aq,2018-04-02 02:00:00,275.0,327.0,92.0,2.7,6.0,15.0
315,2943682,dongsi_aq,2018-04-02 03:00:00,267.0,322.5,59.0,2.3,45.0,9.0
316,2943683,tiantan_aq,2018-04-02 03:00:00,269.0,318.0,73.0,2.3,43.0,6.0
317,2943684,guanyuan_aq,2018-04-02 03:00:00,283.0,313.5,64.0,2.0,71.0,9.0
318,2943685,wanshouxigong_aq,2018-04-02 03:00:00,285.0,309.0,68.0,2.3,50.0,14.0
319,2943686,aotizhongxin_aq,2018-04-02 03:00:00,275.0,283.0,58.0,1.9,45.0,7.0
320,2943687,nongzhanguan_aq,2018-04-02 03:00:00,256.0,257.0,69.0,2.4,26.0,13.0
321,2943688,wanliu_aq,2018-04-02 03:00:00,276.0,341.0,62.0,2.0,77.0,16.0
322,2943689,beibuxinqu_aq,2018-04-02 03:00:00,329.0,334.4,82.0,1.9,72.0,12.0
323,2943690,zhiwuyuan_aq,2018-04-02 03:00:00,324.5,327.8,78.5,2.05,75.0,13.0
324,2943691,fengtaihuayuan_aq,2018-04-02 03:00:00,320.0,321.2,75.0,2.2,78.0,14.0
325,2943692,yungang_aq,2018-04-02 03:00:00,287.0,314.6,60.0,1.9,97.0,21.0
326,2943693,gucheng_aq,2018-04-02 03:00:00,301.0,308.0,72.0,1.8,84.0,11.0
327,2943694,fangshan_aq,2018-04-02 03:00:00,268.0,289.0,78.0,1.8,100.0,20.0
328,2943695,daxing_aq,2018-04-02 03:00:00,256.0,279.0,79.0,2.5,37.0,18.0
329,2943696,yizhuang_aq,2018-04-02 03:00:00,238.0,274.0,74.0,2.8,28.0,10.0
330,2943697,tongzhou_aq,2018-04-02 03:00:00,244.0,261.0,67.0,3.0,27.0,25.0
331,2943698,shunyi_aq,2018-04-02 03:00:00,271.0,264.7142857142857,69.0,3.5,42.0,25.0
332,2943699,pingchang_aq,2018-04-02 03:00:00,269.0,268.42857142857144,45.0,1.6,92.0,10.0
333,2943700,mentougou_aq,2018-04-02 03:00:00,305.0,272.14285714285717,83.0,1.9,89.0,16.0
334,2943701,pinggu_aq,2018-04-02 03:00:00,362.0,275.85714285714283,46.0,2.2,84.0,2.0
335,2943702,huairou_aq,2018-04-02 03:00:00,269.0,279.57142857142856,58.0,2.4,51.0,11.0
336,2943703,miyun_aq,2018-04-02 03:00:00,354.0,283.2857142857143,56.0,2.0,88.0,21.0
337,2943704,yanqin_aq,2018-04-02 03:00:00,220.0,287.0,80.0,1.2,109.0,13.0
338,2943705,dingling_aq,2018-04-02 03:00:00,273.0,281.5,73.0,1.5,117.0,12.0
339,2943706,badaling_aq,2018-04-02 03:00:00,185.0,276.0,75.0,0.9,104.0,10.0
340,2943707,miyunshuiku_aq,2018-04-02 03:00:00,275.0,258.0,34.0,1.5,124.0,12.0
341,2943708,donggaocun_aq,2018-04-02 03:00:00,310.0,240.0,47.0,2.2,70.0,22.0
342,2943709,yongledian_aq,2018-04-02 03:00:00,217.0,222.0,87.0,4.3,24.0,14.0
343,2943710,yufa_aq,2018-04-02 03:00:00,288.0,270.0,60.0,1.7,70.0,12.0
344,2943711,liulihe_aq,2018-04-02 03:00:00,289.0,318.0,86.0,1.6,83.0,14.5
345,2943712,qianmen_aq,2018-04-02 03:00:00,287.0,323.5,78.0,2.5,43.0,17.0
346,2943713,yongdingmennei_aq,2018-04-02 03:00:00,304.0,329.0,81.0,2.3,47.0,17.0
347,2943714,xizhimenbei_aq,2018-04-02 03:00:00,305.0,334.5,70.0,1.8,44.0,12.0
348,2943715,nansanhuan_aq,2018-04-02 03:00:00,310.0,340.0,106.0,2.4,32.0,13.0
349,2943716,dongsihuan_aq,2018-04-02 03:00:00,290.0,368.0,93.0,2.7,16.0,14.0
350,2943738,dongsi_aq,2018-04-02 04:00:00,259.0,346.75,58.0,2.3,64.0,8.0
351,2943739,tiantan_aq,2018-04-02 04:00:00,262.0,325.5,74.0,2.3,56.0,8.0
352,2943740,guanyuan_aq,2018-04-02 04:00:00,265.0,304.25,65.0,2.1,79.0,7.0
353,2943741,wanshouxigong_aq,2018-04-02 04:00:00,279.0,283.0,70.0,2.4,62.0,13.0
354,2943742,aotizhongxin_aq,2018-04-02 04:00:00,277.0,260.0,66.0,1.9,59.0,8.0
355,2943743,nongzhanguan_aq,2018-04-02 04:00:00,265.0,237.0,61.0,2.2,52.0,15.0
356,2943744,wanliu_aq,2018-04-02 04:00:00,269.0,214.0,47.0,1.8,100.0,14.0
357,2943745,beibuxinqu_aq,2018-04-02 04:00:00,346.0,191.0,55.0,1.9,112.0,12.0
358,2943746,zhiwuyuan_aq,2018-04-02 04:00:00,334.5,168.0,62.0,2.05,106.0,12.5
359,2943747,fengtaihuayuan_aq,2018-04-02 04:00:00,323.0,145.0,69.0,2.2,100.0,13.0
360,2943748,yungang_aq,2018-04-02 04:00:00,315.5,122.0,65.0,1.9,114.0,14.0
361,2943749,gucheng_aq,2018-04-02 04:00:00,308.0,317.0,61.0,1.8,120.0,14.0
362,2943750,fangshan_aq,2018-04-02 04:00:00,277.0,299.0,90.0,2.1,112.0,21.0
363,2943751,daxing_aq,2018-04-02 04:00:00,259.0,284.0,81.0,2.5,56.0,21.0
364,2943752,yizhuang_aq,2018-04-02 04:00:00,235.0,242.0,59.0,2.5,53.0,15.0
365,2943753,tongzhou_aq,2018-04-02 04:00:00,247.0,264.0,66.0,2.9,35.0,26.0
366,2943754,shunyi_aq,2018-04-02 04:00:00,285.0,260.22222222222223,57.0,3.2,72.0,26.0
367,2943755,pingchang_aq,2018-04-02 04:00:00,269.0,256.44444444444446,38.0,1.6,101.0,8.0
368,2943756,mentougou_aq,2018-04-02 04:00:00,312.0,252.66666666666666,73.0,1.9,115.0,15.0
369,2943757,pinggu_aq,2018-04-02 04:00:00,341.0,248.88888888888889,37.0,2.0,111.0,2.0
370,2943758,huairou_aq,2018-04-02 04:00:00,260.0,245.11111111111111,41.0,2.0,91.0,14.0
371,2943759,miyun_aq,2018-04-02 04:00:00,371.0,241.33333333333334,47.0,2.0,115.0,19.0
372,2943760,yanqin_aq,2018-04-02 04:00:00,179.0,237.55555555555554,48.0,1.0,163.0,11.0
373,2943761,dingling_aq,2018-04-02 04:00:00,278.0,233.77777777777777,83.0,1.8,117.0,11.0
374,2943762,badaling_aq,2018-04-02 04:00:00,171.0,230.0,46.0,0.8,142.0,9.0
375,2943763,miyunshuiku_aq,2018-04-02 04:00:00,290.0,243.33333333333334,31.0,1.6,151.0,12.0
376,2943764,donggaocun_aq,2018-04-02 04:00:00,297.0,256.6666666666667,41.0,1.9,99.0,19.0
377,2943765,yongledian_aq,2018-04-02 04:00:00,241.0,270.0,80.0,3.9,51.0,19.0
378,2943766,yufa_aq,2018-04-02 04:00:00,276.0,285.0,55.0,1.7,101.0,12.0
379,2943767,liulihe_aq,2018-04-02 04:00:00,295.0,300.0,74.0,1.6,127.0,14.0
380,2943768,qianmen_aq,2018-04-02 04:00:00,285.0,311.5,81.0,2.4,59.0,16.0
381,2943769,yongdingmennei_aq,2018-04-02 04:00:00,297.0,323.0,83.0,2.4,62.0,19.0
382,2943770,xizhimenbei_aq,2018-04-02 04:00:00,301.0,334.5,74.0,1.9,53.0,17.0
383,2943771,nansanhuan_aq,2018-04-02 04:00:00,298.0,346.0,96.0,2.2,55.0,11.0
384,2943772,dongsihuan_aq,2018-04-02 04:00:00,293.0,346.0,91.0,2.3,34.0,15.0
385,2943794,dongsi_aq,2018-04-02 05:00:00,276.0,328.75,67.0,2.5,84.0,11.0
386,2943795,tiantan_aq,2018-04-02 05:00:00,263.0,311.5,68.0,2.4,83.0,9.0
387,2943796,guanyuan_aq,2018-04-02 05:00:00,263.0,294.25,61.0,2.0,120.0,8.0
388,2943797,wanshouxigong_aq,2018-04-02 05:00:00,276.0,277.0,67.0,2.4,84.0,13.0
389,2943798,aotizhongxin_aq,2018-04-02 05:00:00,274.0,238.28571428571428,67.0,2.0,78.0,8.0
390,2943799,nongzhanguan_aq,2018-04-02 05:00:00,264.0,199.57142857142856,64.0,2.5,76.0,15.0
391,2943800,wanliu_aq,2018-04-02 05:00:00,267.0,160.85714285714286,61.0,2.0,120.0,15.0
392,2943801,beibuxinqu_aq,2018-04-02 05:00:00,340.0,122.14285714285714,56.0,2.0,123.0,12.0
393,2943802,zhiwuyuan_aq,2018-04-02 05:00:00,323.0,83.42857142857142,60.5,2.05,128.0,12.0
394,2943803,fengtaihuayuan_aq,2018-04-02 05:00:00,306.0,44.71428571428572,65.0,2.1,133.0,12.0
395,2943804,yungang_aq,2018-04-02 05:00:00,304.5,6.0,60.0,1.9,167.0,15.0
396,2943805,gucheng_aq,2018-04-02 05:00:00,303.0,148.0,56.0,1.8,150.0,14.0
397,2943806,fangshan_aq,2018-04-02 05:00:00,263.0,290.0,77.0,2.0,148.0,20.0
398,2943807,daxing_aq,2018-04-02 05:00:00,251.0,267.0,64.0,2.3,96.0,22.0
399,2943808,yizhuang_aq,2018-04-02 05:00:00,241.0,257.8181818181818,59.0,2.5,70.0,20.0
400,2943809,tongzhou_aq,2018-04-02 05:00:00,261.0,248.63636363636363,52.0,2.4,71.0,30.0
401,2943810,shunyi_aq,2018-04-02 05:00:00,286.0,239.45454545454544,50.0,2.8,103.0,22.0
402,2943811,pingchang_aq,2018-04-02 05:00:00,268.0,230.27272727272728,40.0,1.6,111.0,7.0
403,2943812,mentougou_aq,2018-04-02 05:00:00,311.0,221.0909090909091,59.0,1.8,160.0,14.0
404,2943813,pinggu_aq,2018-04-02 05:00:00,324.0,211.9090909090909,32.0,2.0,139.0,2.0
405,2943814,huairou_aq,2018-04-02 05:00:00,257.0,202.72727272727275,39.0,1.9,117.0,13.0
406,2943815,miyun_aq,2018-04-02 05:00:00,396.0,193.54545454545456,43.0,2.1,138.0,17.0
407,2943816,yanqin_aq,2018-04-02 05:00:00,135.0,184.36363636363637,28.0,0.7,190.0,9.0
408,2943817,dingling_aq,2018-04-02 05:00:00,274.0,175.1818181818182,89.0,1.8,125.0,10.0
409,2943818,badaling_aq,2018-04-02 05:00:00,90.0,166.0,21.0,0.4,153.0,8.0
410,2943819,miyunshuiku_aq,2018-04-02 05:00:00,287.0,181.0,29.0,1.7,180.0,12.0
411,2943820,donggaocun_aq,2018-04-02 05:00:00,269.0,196.0,46.0,2.4,123.0,22.0
412,2943821,yongledian_aq,2018-04-02 05:00:00,251.0,256.0,68.0,3.2,94.0,25.0
413,2943822,yufa_aq,2018-04-02 05:00:00,266.0,266.0,52.0,1.6,130.0,12.0
414,2943823,liulihe_aq,2018-04-02 05:00:00,272.0,276.0,60.0,1.4,171.0,14.5
415,2943824,qianmen_aq,2018-04-02 05:00:00,282.0,292.75,82.0,2.5,81.0,17.0
416,2943825,yongdingmennei_aq,2018-04-02 05:00:00,295.0,309.5,78.0,2.4,88.0,22.0
417,2943826,xizhimenbei_aq,2018-04-02 05:00:00,291.0,326.25,75.0,1.9,72.0,24.0
418,2943827,nansanhuan_aq,2018-04-02 05:00:00,284.0,343.0,111.0,2.4,59.0,12.0
419,2943828,dongsihuan_aq,2018-04-02 05:00:00,275.5,336.8333333333333,86.5,2.45,89.5,13.0
420,2943850,dongsi_aq,2018-04-02 06:00:00,267.0,330.6666666666667,62.0,2.5,120.0,14.0
421,2943851,tiantan_aq,2018-04-02 06:00:00,254.0,324.5,56.0,2.1,115.0,11.0
422,2943852,guanyuan_aq,2018-04-02 06:00:00,256.0,318.3333333333333,65.0,2.2,149.0,9.0
423,2943853,wanshouxigong_aq,2018-04-02 06:00:00,270.0,312.1666666666667,60.0,2.3,112.0,13.0
424,2943854,aotizhongxin_aq,2018-04-02 06:00:00,274.0,306.0,67.0,2.2,110.0,10.0
425,2943855,nongzhanguan_aq,2018-04-02 06:00:00,263.0,299.8333333333333,60.0,2.2,105.0,14.0
426,2943856,wanliu_aq,2018-04-02 06:00:00,256.0,293.6666666666667,55.0,1.9,173.0,16.0
427,2943857,beibuxinqu_aq,2018-04-02 06:00:00,332.0,287.5,56.0,1.9,150.0,11.0
428,2943858,zhiwuyuan_aq,2018-04-02 06:00:00,319.5,281.3333333333333,62.0,2.05,148.0,11.5
429,2943859,fengtaihuayuan_aq,2018-04-02 06:00:00,307.0,275.16666666666663,68.0,2.2,146.0,12.0
430,2943860,yungang_aq,2018-04-02 06:00:00,210.0,269.0,66.0,2.1,168.0,13.0
431,2943861,gucheng_aq,2018-04-02 06:00:00,289.0,268.5,61.0,1.8,176.0,15.0
432,2943862,fangshan_aq,2018-04-02 06:00:00,248.0,268.0,62.0,1.7,186.0,19.0
433,2943863,daxing_aq,2018-04-02 06:00:00,249.0,266.1111111111111,64.0,2.4,104.0,23.0
434,2943864,yizhuang_aq,2018-04-02 06:00:00,236.0,264.22222222222223,62.0,2.5,101.0,28.0
435,2943865,tongzhou_aq,2018-04-02 06:00:00,262.0,262.3333333333333,45.0,2.3,116.0,31.0
436,2943866,shunyi_aq,2018-04-02 06:00:00,280.0,260.44444444444446,45.0,2.5,136.0,20.0
437,2943867,pingchang_aq,2018-04-02 06:00:00,261.0,258.55555555555554,41.0,1.7,127.0,7.0
438,2943868,mentougou_aq,2018-04-02 06:00:00,307.0,256.6666666666667,59.0,1.7,196.0,13.0
439,2943869,pinggu_aq,2018-04-02 06:00:00,291.0,254.77777777777777,28.0,1.8,186.0,2.0
440,2943870,huairou_aq,2018-04-02 06:00:00,257.0,252.88888888888889,47.0,2.3,135.0,15.0
441,2943871,miyun_aq,2018-04-02 06:00:00,174.5,251.0,47.0,2.4,156.0,17.0
442,2943872,yanqin_aq,2018-04-02 06:00:00,92.0,101.0,24.0,0.5,169.0,9.0
443,2943873,dingling_aq,2018-04-02 06:00:00,269.0,163.5,87.0,1.8,144.0,9.0
444,2943874,badaling_aq,2018-04-02 06:00:00,64.0,226.0,24.0,0.3,148.0,8.0
445,2943875,miyunshuiku_aq,2018-04-02 06:00:00,299.0,202.5,33.0,1.9,186.0,11.0
446,2943876,donggaocun_aq,2018-04-02 06:00:00,277.0,179.0,36.0,1.8,166.0,23.0
447,2943877,yongledian_aq,2018-04-02 06:00:00,255.0,199.33333333333334,66.0,2.9,136.0,25.0
448,2943878,yufa_aq,2018-04-02 06:00:00,263.0,219.66666666666666,48.0,1.4,175.0,15.0
449,2943879,liulihe_aq,2018-04-02 06:00:00,222.0,240.0,42.0,1.2,205.0,16.5
450,2943880,qianmen_aq,2018-04-02 06:00:00,282.0,260.5,69.0,2.3,113.0,18.0
451,2943881,yongdingmennei_aq,2018-04-02 06:00:00,284.0,281.0,71.0,2.2,114.0,21.0
452,2943882,xizhimenbei_aq,2018-04-02 06:00:00,292.0,301.5,79.0,2.1,96.0,28.0
453,2943883,nansanhuan_aq,2018-04-02 06:00:00,262.0,322.0,105.0,2.2,79.0,13.0
454,2943884,dongsihuan_aq,2018-04-02 06:00:00,260.0,306.0,95.0,2.2,74.0,16.0
455,2943906,dongsi_aq,2018-04-02 07:00:00,255.0,302.84615384615387,55.0,2.1,148.0,15.0
456,2943907,tiantan_aq,2018-04-02 07:00:00,244.0,299.6923076923077,54.0,2.0,140.0,14.0
457,2943908,guanyuan_aq,2018-04-02 07:00:00,245.0,296.53846153846155,55.0,2.0,172.0,10.0
458,2943909,wanshouxigong_aq,2018-04-02 07:00:00,245.0,293.38461538461536,54.0,2.1,140.0,14.0
459,2943910,aotizhongxin_aq,2018-04-02 07:00:00,259.0,290.2307692307692,61.0,2.0,143.0,12.0
460,2943911,nongzhanguan_aq,2018-04-02 07:00:00,249.0,287.0769230769231,56.0,2.1,137.0,16.0
461,2943912,wanliu_aq,2018-04-02 07:00:00,247.0,283.9230769230769,60.0,2.0,196.0,15.0
462,2943913,beibuxinqu_aq,2018-04-02 07:00:00,260.6666666666667,280.7692307692308,58.0,1.9,181.0,11.0
463,2943914,zhiwuyuan_aq,2018-04-02 07:00:00,274.3333333333333,277.61538461538464,58.0,2.0,174.0,11.5
464,2943915,fengtaihuayuan_aq,2018-04-02 07:00:00,288.0,274.46153846153845,58.0,2.1,167.0,12.0
465,2943916,yungang_aq,2018-04-02 07:00:00,282.0,271.3076923076923,58.0,2.1,188.0,13.0
466,2943917,gucheng_aq,2018-04-02 07:00:00,285.0,268.15384615384613,63.0,1.8,209.0,15.0
467,2943918,fangshan_aq,2018-04-02 07:00:00,241.0,265.0,63.0,1.8,198.0,17.0
468,2943919,daxing_aq,2018-04-02 07:00:00,240.0,248.0,60.0,2.2,130.0,21.0
469,2943920,yizhuang_aq,2018-04-02 07:00:00,234.0,244.44444444444446,62.0,2.3,136.0,28.0
470,2943921,tongzhou_aq,2018-04-02 07:00:00,261.0,240.88888888888889,47.0,2.1,158.0,30.0
471,2943922,shunyi_aq,2018-04-02 07:00:00,265.0,237.33333333333334,43.0,2.4,173.0,21.0
472,2943923,pingchang_aq,2018-04-02 07:00:00,254.0,233.77777777777777,51.0,1.9,148.0,9.0
473,2943924,mentougou_aq,2018-04-02 07:00:00,303.0,230.22222222222223,63.0,1.8,218.0,13.0
474,2943925,pinggu_aq,2018-04-02 07:00:00,287.0,226.66666666666666,28.0,1.5,206.0,2.0
475,2943926,huairou_aq,2018-04-02 07:00:00,262.0,223.11111111111111,45.0,2.3,153.0,15.0
476,2943927,miyun_aq,2018-04-02 07:00:00,324.0,219.55555555555554,36.0,2.1,196.0,18.0
477,2943928,yanqin_aq,2018-04-02 07:00:00,88.0,216.0,28.0,0.7,169.0,8.0
478,2943929,dingling_aq,2018-04-02 07:00:00,257.0,269.5,89.0,1.9,165.0,10.0
479,2943930,badaling_aq,2018-04-02 07:00:00,157.0,323.0,48.0,1.0,161.0,9.0
480,2943931,miyunshuiku_aq,2018-04-02 07:00:00,311.0,251.0,42.0,2.2,187.0,12.0
481,2943932,donggaocun_aq,2018-04-02 07:00:00,140.0,179.0,37.0,1.6,185.0,20.0
482,2943933,yongledian_aq,2018-04-02 07:00:00,268.0,213.5,66.0,2.8,174.0,23.0
483,2943934,yufa_aq,2018-04-02 07:00:00,246.0,248.0,40.0,1.4,212.0,16.0
484,2943935,liulihe_aq,2018-04-02 07:00:00,202.0,251.0,36.0,1.2,238.0,17.5
485,2943936,qianmen_aq,2018-04-02 07:00:00,255.0,263.75,65.0,2.0,142.0,19.0
486,2943937,yongdingmennei_aq,2018-04-02 07:00:00,266.0,276.5,71.0,2.1,141.0,23.0
487,2943938,xizhimenbei_aq,2018-04-02 07:00:00,289.0,289.25,70.0,2.0,133.0,24.0
488,2943939,nansanhuan_aq,2018-04-02 07:00:00,244.0,302.0,105.0,2.1,102.0,16.0
489,2943940,dongsihuan_aq,2018-04-02 07:00:00,242.0,325.0,103.0,2.2,98.0,18.0
490,2943962,dongsi_aq,2018-04-02 08:00:00,235.0,323.3333333333333,55.0,2.0,171.0,16.0
491,2943963,tiantan_aq,2018-04-02 08:00:00,224.0,321.6666666666667,51.0,1.9,178.0,16.0
492,2943964,guanyuan_aq,2018-04-02 08:00:00,231.0,320.0,54.0,1.9,193.0,12.0
493,2943965,wanshouxigong_aq,2018-04-02 08:00:00,238.0,318.3333333333333,53.0,2.0,169.0,14.0
494,2943966,aotizhongxin_aq,2018-04-02 08:00:00,248.0,316.6666666666667,60.0,1.8,154.0,13.0
495,2943967,nongzhanguan_aq,2018-04-02 08:00:00,238.0,315.0,52.0,1.9,173.0,17.0
496,2943968,wanliu_aq,2018-04-02 08:00:00,246.0,313.3333333333333,57.0,2.0,190.0,14.0
497,2943969,beibuxinqu_aq,2018-04-02 08:00:00,252.66666666666666,311.6666666666667,58.0,1.8,204.0,10.0
498,2943970,zhiwuyuan_aq,2018-04-02 08:00:00,259.3333333333333,310.0,57.0,1.85,201.5,11.5
499,2943971,fengtaihuayuan_aq,2018-04-02 08:00:00,266.0,308.3333333333333,56.0,1.9,199.0,13.0
500,2943972,yungang_aq,2018-04-02 08:00:00,268.0,306.6666666666667,50.0,1.9,213.0,12.0
501,2943973,gucheng_aq,2018-04-02 08:00:00,284.0,305.0,67.0,2.0,196.0,12.0
502,2943974,fangshan_aq,2018-04-02 08:00:00,239.0,280.0,65.0,2.0,193.0,16.0
503,2943975,daxing_aq,2018-04-02 08:00:00,227.0,246.0,58.0,2.1,151.0,20.0
504,2943976,yizhuang_aq,2018-04-02 08:00:00,230.0,267.0,59.0,2.1,168.0,24.0
505,2943977,tongzhou_aq,2018-04-02 08:00:00,248.0,288.0,53.0,2.0,185.0,26.0
506,2943978,shunyi_aq,2018-04-02 08:00:00,268.0,309.0,44.0,2.4,181.0,22.0
507,2943979,pingchang_aq,2018-04-02 08:00:00,247.0,330.0,51.0,1.8,177.0,12.0
508,2943980,mentougou_aq,2018-04-02 08:00:00,290.0,351.0,73.0,1.9,214.0,13.0
509,2943981,pinggu_aq,2018-04-02 08:00:00,299.0,372.0,32.0,1.6,201.0,2.0
510,2943982,huairou_aq,2018-04-02 08:00:00,255.0,393.0,43.0,2.1,170.0,15.0
511,2943983,miyun_aq,2018-04-02 08:00:00,374.0,414.0,31.0,1.8,223.0,19.0
512,2943984,yanqin_aq,2018-04-02 08:00:00,180.0,435.0,37.0,1.2,185.0,8.0
513,2943985,dingling_aq,2018-04-02 08:00:00,232.0,389.5,83.0,1.8,201.0,13.0
514,2943986,badaling_aq,2018-04-02 08:00:00,255.0,344.0,58.0,1.5,164.0,11.0
515,2943987,miyunshuiku_aq,2018-04-02 08:00:00,298.0,255.5,40.0,2.2,206.0,14.0
516,2943988,donggaocun_aq,2018-04-02 08:00:00,157.0,167.0,41.0,1.5,212.0,25.0
517,2943989,yongledian_aq,2018-04-02 08:00:00,261.0,267.0,65.0,2.9,205.0,22.0
518,2943990,yufa_aq,2018-04-02 08:00:00,260.0,281.0,49.0,1.6,196.0,13.0
519,2943991,liulihe_aq,2018-04-02 08:00:00,217.0,259.0,32.0,1.2,252.0,16.0
520,2943992,qianmen_aq,2018-04-02 08:00:00,234.0,272.25,66.0,1.9,176.0,19.0
521,2943993,yongdingmennei_aq,2018-04-02 08:00:00,251.0,285.5,63.0,1.8,187.0,22.0
522,2943994,xizhimenbei_aq,2018-04-02 08:00:00,260.0,298.75,69.0,1.8,150.0,22.0
523,2943995,nansanhuan_aq,2018-04-02 08:00:00,228.0,312.0,122.0,2.0,125.0,15.0
524,2943996,dongsihuan_aq,2018-04-02 08:00:00,220.0,288.0,90.0,2.0,136.0,18.0
525,2944018,dongsi_aq,2018-04-02 09:00:00,229.0,252.5,58.0,1.9,194.0,14.0
526,2944019,tiantan_aq,2018-04-02 09:00:00,216.0,217.0,55.0,1.8,185.0,14.0
